iter	MAPE	RMSE
2709	0.0768455177	202004.6562
2710	0.07683177029	201997.5963
2711	0.07682544686	201984.7272
2712	0.0768115333	201962.2603
2713	0.07679837438	201946.6828
2714	0.07679264618	201939.2301
2715	0.07678275487	201935.7895
2716	0.07676108155	201905.2817
2717	0.07675978491	201886.0255
2718	0.07672614344	201873.0606
2719	0.07671522341	201847.7737
2720	0.07670214151	201835.5387
2721	0.07669369931	201826.3133
2722	0.07667872462	201810.2293
2723	0.07667515269	201804.1933
2724	0.07667367651	201786.2575
2725	0.07665331523	201778.6349
2726	0.07662326021	201762.5281
2727	0.07661362227	201740.2295
2728	0.07659934854	201734.1145
2729	0.07658998832	201722.4182
2730	0.07657679985	201714.7144
2731	0.0765657693	201681.9834
2732	0.07656356604	201617.2401
2733	0.07656194663	201605.3192
2734	0.07656160227	201560.8641
2735	0.07656036551	201534.629
2736	0.07655817221	201521.4693
2737	0.07655487549	201516.9908
2738	0.07654484887	201509.4864
2739	0.07654634841	201491.2951
2740	0.07653641634	201474.917
2741	0.0765164529	201466.8848
2742	0.07651161043	201449.5961
2743	0.07651157291	201448.7279
2744	0.0764957479	201439.65
2745	0.07649287457	201364.7515
2746	0.07648324163	201352.3213
2747	0.07648008186	201332.4431
2748	0.07648120663	201317.6448
2749	0.07647291605	201310.1706
2750	0.0764504469	201301.9276
2751	0.07643736995	201284.4035
2752	0.0764296489	201251.4913
2753	0.0764152482	201186.9417
2754	0.07640607432	201178.0216
2755	0.07638699275	201067.5069
2756	0.07637269331	201050.9357
2757	0.07634467396	201034.8777
2758	0.07633974186	201025.9456
2759	0.0763238585	201003.6523
2760	0.07632593945	200990.1347
2761	0.07628979533	200973.6627
2762	0.07628579655	200964.9984
2763	0.07627051573	200936.4866
2764	0.07623388694	200894.8876
2765	0.07623370978	200872.788
2766	0.07622611761	200858.4786
2767	0.07621415356	200852.5161
2768	0.07618024765	200833.98
2769	0.07617594945	200832.2766
2770	0.07617505471	200809.6272
2771	0.07614874595	200791.0223
2772	0.07614566605	200769.3016
2773	0.07613946492	200670.6926
2774	0.07611925677	200661.0855
2775	0.07609524829	200639.422
2776	0.07607012024	200624.6917
2777	0.07606544901	200615.2048
2778	0.07606750274	200589.0441
2779	0.0760607482	200569.9685
2780	0.07604886736	200552.3552
2781	0.07603346656	200543.9713
2782	0.07603243714	200520.9577
2783	0.07603128115	200505.7183
2784	0.07602029714	200495.3254
2785	0.07601939957	200493.9324
2786	0.07601118737	200473.8134
2787	0.0759997554	200457.3033
2788	0.07600197664	200441.0822
2789	0.07598628046	200428.1872
2790	0.07598312419	200413.7789
2791	0.07597982366	200403.7528
2792	0.07597951069	200381.2629
2793	0.07597699945	200379.895
2794	0.07596904262	200352.6288
2795	0.07595151007	200345.2795
2796	0.07593308478	200320.1243
2797	0.07592684738	200308.152
2798	0.07591542365	200292.6828
2799	0.07589789751	200252.9309
2800	0.07589510566	200236.7041
2801	0.07588845486	200227.6544
2802	0.07588638958	200210.6511
2803	0.07587317569	200187.3387
2804	0.07586884923	200169.4873
2805	0.07586893764	200140.9302
2806	0.07585599238	200115.343
2807	0.07585243241	200091.9545
2808	0.07584666476	200047.0201
2809	0.07583799187	200044.0119
2810	0.07582139309	200035.2406
2811	0.07579542441	200009.0119
2812	0.07579006644	199999.1267
2813	0.07578630516	199994.1289
2814	0.07578218351	199940.8755
2815	0.07577412079	199931.4844
2816	0.07577098043	199903.2258
2817	0.07575332532	199829.381
2818	0.07574586141	199826.2638
2819	0.07574213934	199817.5637
2820	0.07573956264	199776.8233
2821	0.07571117525	199754.4299
2822	0.07570758249	199745.9088
2823	0.07569494486	199723.6034
2824	0.07568837169	199712.0898
2825	0.07568476675	199701.799
2826	0.07567729806	199585.967
2827	0.07567521201	199563.4392
2828	0.07567308673	199523.6724
2829	0.07567056443	199518.1156
2830	0.07566211504	199488.812
2831	0.07564769731	199478.4345
2832	0.07564617548	199475.2155
2833	0.07564181809	199458.9276
2834	0.0756351439	199362.5661
2835	0.07561931456	199316.5981
2836	0.0756124041	199276.5362
2837	0.07560983402	199270.064
2838	0.07556805568	199248.1952
2839	0.07555834439	199234.0498
2840	0.07555029458	199216.3771
2841	0.07554792219	199212.1979
2842	0.07554780124	199197.5389
2843	0.07554082443	199168.3666
2844	0.0755234336	199154.6852
2845	0.07550521033	199126.6716
2846	0.07549379902	199112.7029
2847	0.07548313048	199088.1597
2848	0.07547951308	199078.7836
2849	0.07547632774	199077.7969
2850	0.0754491966	199066.7961
2851	0.075434383	199049.3468
2852	0.07543480499	199041.5637
2853	0.07542838312	199027.8871
2854	0.07540486214	199000.4271
2855	0.0754036415	198982.3147
2856	0.07538680963	198977.6887
2857	0.07538423093	198821.541
2858	0.07537916181	198811.926
2859	0.07537517849	198785.252
2860	0.07537320631	198780.9437
2861	0.07536884707	198743.3167
2862	0.07534121416	198728.0105
2863	0.0753129845	198676.2912
2864	0.07531665561	198663.0788
2865	0.07530229627	198649.4983
2866	0.07529399471	198643.6722
2867	0.07527795466	198626.5089
2868	0.07527137172	198614.4807
2869	0.07526956031	198611.9431
2870	0.07525032696	198605.3926
2871	0.07525005142	198554.5594
2872	0.07524541496	198532.9716
2873	0.07524300246	198514.8091
2874	0.07523238246	198496.0365
2875	0.07520790686	198488.4747
2876	0.07520017425	198459.6909
2877	0.07520027323	198456.8092
2878	0.07519958592	198456.1821
2879	0.07519847343	198396.4181
2880	0.07518491734	198371.7573
2881	0.07518423485	198370.6765
2882	0.07517635482	198360.4561
2883	0.07517096567	198347.3437
2884	0.07516604151	198333.8327
2885	0.07515590409	198325.9479
2886	0.07515407352	198321.0753
2887	0.07513800632	198313.4597
2888	0.07513729833	198295.2764
2889	0.07513446533	198280.1622
2890	0.0751219604	198272.0388
2891	0.07511540342	198238.932
2892	0.0751095793	198225.5109
2893	0.07510923584	198211.7342
2894	0.07510829898	198185.7139
2895	0.07510748113	198142.8385
2896	0.07509902488	198130.7233
2897	0.07507530821	198119.1028
2898	0.07507305452	198105.906
2899	0.0750641315	198064.9712
2900	0.07505704917	198061.4714
2901	0.07505782356	198042.5369
2902	0.07505229866	198019.8755
2903	0.07502726174	198006.3895
2904	0.07502829932	197946.855
2905	0.07501064012	197943.4284
2906	0.07500135241	197917.9191
2907	0.07499870365	197917.0884
2908	0.074999607	197901.5275
2909	0.0749786447	197895.7989
2910	0.07494623794	197882.5714
2911	0.074921813	197861.8478
2912	0.07491773717	197844.2971
2913	0.07491196401	197822.5798
2914	0.07490418048	197812.2315
2915	0.07488269241	197787.2715
2916	0.07486318488	197667.8288
2917	0.07486161885	197666.3199
2918	0.07485091007	197637.1152
2919	0.07482664406	197617.6447
2920	0.07481433146	197586.3081
2921	0.07481544131	197570.472
2922	0.07480748777	197557.7582
2923	0.07480430866	197543.7572
2924	0.07479107138	197523.8989
2925	0.07477336327	197491.2888
2926	0.07476107471	197482.8688
2927	0.07475485759	197478.5432
2928	0.07474881727	197345.8989
2929	0.07474168751	197279.1898
2930	0.07474090673	197266.2468
2931	0.07473458073	197262.9054
2932	0.07473400348	197242.1735
2933	0.07472120099	197235.2393
2934	0.07471878424	197222.8207
2935	0.07471444203	197216.6375
2936	0.0747147189	197198.6435
2937	0.07469318601	197189.8752
2938	0.07467776199	197177.7465
2939	0.0746784131	197170.032
2940	0.07467388172	197167.4715
2941	0.07466886272	197162.782
2942	0.07466213326	197158.3622
2943	0.07465238503	197150.0023
2944	0.07465252862	197146.5841
2945	0.07464177342	197142.5253
2946	0.07463595627	197116.7517
2947	0.07463437583	197107.9045
2948	0.07462745796	197087.8483
2949	0.07462249714	197040.7441
2950	0.0746112425	197031.7577
2951	0.07460475297	197024.3106
2952	0.07460180787	197010.1507
2953	0.0746012774	197009.1737
2954	0.07459092454	197003.4362
2955	0.07459091913	196986.3432
2956	0.07458491999	196981.7931
2957	0.07458293293	196949.2985
2958	0.07457591065	196903.417
2959	0.07457174264	196891.6892
2960	0.07456602193	196873.6169
2961	0.07456485521	196867.8369
2962	0.07455615971	196840.4339
2963	0.07454663597	196834.1948
2964	0.07453402339	196816.8892
2965	0.07453282813	196806.599
2966	0.07452985391	196770.4324
2967	0.0745165706	196745.3622
2968	0.07450269084	196710.1968
2969	0.07446707378	196693.3877
2970	0.0744576283	196683.0596
2971	0.07444583322	196671.7679
2972	0.07442367582	196661.7262
2973	0.07442233764	196617.1095
2974	0.074417707	196584.8966
2975	0.07441569037	196570.2152
2976	0.07441227514	196545.0755
2977	0.07439534133	196525.4536
2978	0.07439485696	196518.1791
2979	0.07439564849	196513.8719
2980	0.07438578179	196496.4897
2981	0.07438281148	196481.0499
2982	0.07436585928	196467.7737
2983	0.07435894438	196461.1747
2984	0.07435551813	196420.2312
2985	0.07434639365	196399.7006
2986	0.07434772578	196366.1111
2987	0.07433094657	196351.9071
2988	0.07430541447	196342.0958
2989	0.07429367757	196328.1983
2990	0.07428524461	196311.0991
2991	0.07428251602	196292.7042
2992	0.07427603423	196284.7492
2993	0.07427354275	196266.9055
2994	0.07427498974	196243.7001
2995	0.07427293327	196230.3926
2996	0.07426337125	196225.8851
2997	0.07426379372	196211.7794
2998	0.07422668972	196202.6881
2999	0.07422325969	196194.6507
3000	0.07420246315	196177.1206
3001	0.07419511225	196164.3052
3002	0.07419052431	196131.7601
3003	0.07418727417	196125.4156
3004	0.07417214581	196118.3728
3005	0.07415754875	196104.9239
3006	0.07414704977	196092.0008
3007	0.07414225689	196084.6857
3008	0.07413850627	196072.4407
3009	0.07413464907	196067.145
3010	0.07410735635	196053.2604
3011	0.0740902661	196047.5535
3012	0.07409167763	196030.0446
3013	0.07407880032	196003.0388
3014	0.07406592524	195988.7679
3015	0.07405691362	195933.3515
3016	0.07405244395	195909.3716
3017	0.07404320922	195906.0912
3018	0.0740338708	195892.425
3019	0.07402962384	195872.7611
3020	0.0740237138	195759.1359
3021	0.07401996955	195726.5674
3022	0.07401013777	195707.4012
3023	0.07400893705	195665.2969
3024	0.07400533924	195662.5264
3025	0.07400425645	195661.0751
3026	0.07399950643	195643.0504
3027	0.07399596862	195636.4612
3028	0.07398768508	195633.1733
3029	0.07398584104	195628.568
3030	0.07397933619	195613.095
3031	0.07396846669	195590.1224
3032	0.07396000343	195575.4186
3033	0.0739568853	195571.5329
3034	0.07395727936	195553.1058
3035	0.07395549249	195552.2432
3036	0.07394238176	195539.2561
3037	0.07394172637	195486.1013
3038	0.07393756238	195480.8763
3039	0.07392543041	195458.9559
3040	0.07392169968	195429.9835
3041	0.073921642	195429.2676
3042	0.07390427477	195422.3913
3043	0.07390217407	195410.6966
3044	0.07390001008	195409.7714
3045	0.07389319201	195404.6407
3046	0.07388562738	195388.6696
3047	0.07387521243	195340.2066
3048	0.07386877877	195334.8575
3049	0.07385511153	195289.5438
3050	0.07385461606	195275.1998
3051	0.07385451747	195275.0698
3052	0.07385175973	195270.3947
3053	0.07384929042	195219.6309
3054	0.07384407573	195208.3862
3055	0.07383665019	195181.365
3056	0.07382656775	195176.7323
3057	0.07382640167	195170.1573
3058	0.07381980585	195165.2919
3059	0.07381929963	195164.7466
3060	0.07378129501	195145.7833
3061	0.07377283475	195140.2735
3062	0.0737609178	195112.8795
3063	0.07375464337	195104.5712
3064	0.07375081399	195095.0356
3065	0.07372919301	195079.9528
3066	0.07372759199	195076.1395
3067	0.07372378408	195031.0801
3068	0.07372284936	195017.0796
3069	0.07372417736	194984.9458
3070	0.07370742938	194973.398
3071	0.07370156754	194969.1664
3072	0.07368077558	194960.5692
3073	0.07367222087	194948.5326
3074	0.07366182255	194939.6132
3075	0.07365293863	194933.4725
3076	0.07364891261	194875.1529
3077	0.07363252581	194863.8868
3078	0.07363170583	194863.2831
3079	0.07363434687	194856.552
3080	0.07360913986	194850.7369
3081	0.07360906029	194846.1506
3082	0.07359840454	194835.4247
3083	0.07358158401	194818.4918
3084	0.07356438849	194803.8928
3085	0.07355438711	194800.5307
3086	0.07355593607	194790.0427
3087	0.0735468729	194776.1685
3088	0.07353991665	194771.1565
3089	0.07354022435	194770.2521
3090	0.07353159732	194751.7718
3091	0.07353115095	194742.646
3092	0.0735233085	194721.9601
3093	0.07350443038	194703.948
3094	0.07349943749	194699.494
3095	0.07349226305	194695.4898
3096	0.07349243907	194688.3682
3097	0.07349204469	194687.6696
3098	0.07347731795	194677.9889
3099	0.07347353539	194672.1589
3100	0.07346271527	194654.5083
3101	0.07346114918	194638.0412
3102	0.07344960596	194442.1512
3103	0.07344325594	194429.8128
3104	0.07344024181	194419.2857
3105	0.07343986167	194400.5249
3106	0.07344247458	194381.7756
3107	0.0734401282	194355.3746
3108	0.07341201545	194345.0572
3109	0.07341171897	194344.5374
3110	0.07341074961	194341.4056
3111	0.07341474772	194336.2047
3112	0.0734136518	194326.6265
3113	0.07341457287	194235.1676
3114	0.07340701921	194230.5173
3115	0.07340703488	194223.2331
3116	0.07340843949	194216.3805
3117	0.07338582062	194191.3345
3118	0.07338049805	194182.1794
3119	0.0733605973	194169.9396
3120	0.07335858997	194152.4191
3121	0.07335370183	194139.2134
3122	0.07335276736	194132.874
3123	0.07333252347	194121.2129
3124	0.07331412053	194112.1021
3125	0.07331419026	194102.2946
3126	0.07329818693	194079.5754
3127	0.07329958515	194071.22
3128	0.07328790413	194063.8537
3129	0.07327959916	194054.1099
3130	0.07327755619	194050.8386
3131	0.07327587475	194047.7088
3132	0.07326674126	194036.7617
3133	0.07326098913	194009.7309
3134	0.07323330547	193996.0624
3135	0.07322269903	193986.642
3136	0.073214798	193942.4398
3137	0.07321014813	193926.6558
3138	0.07319590987	193909.7279
3139	0.07318258662	193880.7588
3140	0.07315988173	193865.7993
3141	0.07315347154	193862.8855
3142	0.07314621944	193838.7834
3143	0.07314471139	193811.0181
3144	0.07314575148	193731.1904
3145	0.07312541741	193694.8561
3146	0.07311716189	193669.1276
3147	0.07311284585	193662.4263
3148	0.0731092585	193618.6853
3149	0.07310264881	193609.6273
3150	0.07310247972	193601.3083
3151	0.073099367	193569.7486
3152	0.07309581942	193378.2406
3153	0.07309276601	193370.2037
3154	0.07308681944	193366.7594
3155	0.07308153813	193363.4347
3156	0.07306527589	193349.3197
3157	0.07306299295	193344.2806
3158	0.07304522121	193334.2099
3159	0.07304021014	193327.7073
3160	0.07303519632	193296.1743
3161	0.0730336531	193267.8403
3162	0.07303113396	193224.3963
3163	0.07303123427	193218.4574
3164	0.07301511852	193207.959
3165	0.07299557149	193204.4338
3166	0.07299298838	193191.6547
3167	0.07299023499	193188.8291
3168	0.07298310553	193153.206
3169	0.07297843775	193086.3305
3170	0.07296871894	193063.3192
3171	0.07295567848	193050.6658
3172	0.07295237572	193039.0703
3173	0.07292692257	193020.6558
3174	0.07292364372	193005.4875
3175	0.07291822443	192990.2955
3176	0.07291707801	192977.9084
3177	0.07287870875	192963.4532
3178	0.07286875803	192947.2065
3179	0.07286661494	192935.051
3180	0.07286754198	192919.2354
3181	0.07286047768	192911.229
3182	0.07285550759	192883.9814
3183	0.07285088207	192854.9497
3184	0.07284636884	192832.7173
3185	0.07283381929	192809.0594
3186	0.07283336677	192808.1032
3187	0.07283490685	192797.7617
3188	0.07282110821	192793.7304
3189	0.07281924285	192784.9015
3190	0.07282017048	192776.5855
3191	0.07281283593	192745.3409
3192	0.0728014834	192732.8795
3193	0.07280072134	192728.8078
3194	0.07278205072	192700.9033
3195	0.07277974593	192654.6746
3196	0.07276992863	192632.764
3197	0.07276003089	192624.8474
3198	0.07275269934	192581.8105
3199	0.07274919558	192565.7326
3200	0.07271358241	192520.0893
3201	0.07270788047	192509.403
3202	0.07270502336	192369.1006
3203	0.07269908905	192352.5614
3204	0.07269144533	192346.4225
3205	0.07268172755	192311.3668
3206	0.07267774344	192302.5829
3207	0.07267718204	192288.489
3208	0.07267113116	192286.6694
3209	0.0726637858	192273.3575
3210	0.07265726972	192239.4652
3211	0.07265815687	192225.4314
3212	0.07264994659	192207.8839
3213	0.07264158117	192184.6622
3214	0.07263880705	192153.8796
3215	0.07263082948	192142.1784
3216	0.07261707951	192110.3962
3217	0.07258189643	192087.4456
3218	0.07258235502	192073.1199
3219	0.07258311184	192072.5164
3220	0.07255610915	192060.3381
3221	0.07255063144	192043.7569
3222	0.07254669465	192024.4911
3223	0.07253472444	192003.4116
3224	0.07252327114	191994.555
3225	0.07251362202	191979.6556
3226	0.07250758687	191957.6068
3227	0.072486997	191926.4796
3228	0.07248103565	191912.0599
3229	0.07246598111	191901.4176
3230	0.07246412551	191887.0068
3231	0.07245993119	191828.4226
3232	0.07243767485	191812.7436
3233	0.07243568043	191808.7933
3234	0.07242012839	191795.5268
3235	0.07241752897	191776.1495
3236	0.07241477579	191765.5231
3237	0.07238986194	191755.1044
3238	0.07238028818	191740.1758
3239	0.07237357293	191705.4631
3240	0.07236875815	191687.3494
3241	0.07236442395	191682.7722
3242	0.07236229608	191663.1205
3243	0.07234397294	191634.326
3244	0.07232082292	191613.445
3245	0.07231590931	191602.3014
3246	0.07231405979	191588.7041
3247	0.07231417903	191563.7236
3248	0.07230043873	191499.6978
3249	0.07229928405	191498.3708
3250	0.07229081143	191492.9466
3251	0.07228889573	191470.3472
3252	0.07228213309	191461.3298
3253	0.07227401625	191450.915
3254	0.07227070509	191430.4233
3255	0.07225234424	191422.3693
3256	0.07225105878	191420.7931
3257	0.07224205607	191404.5539
3258	0.07223313104	191394.8015
3259	0.07223312723	191376.0465
3260	0.07222076144	191361.944
3261	0.07221666767	191349.3406
3262	0.07221546998	191344.3396
3263	0.07221242217	191340.1706
3264	0.07220973063	191326.4035
3265	0.07220869759	191325.5233
3266	0.07220268742	191318.8271
3267	0.07219405873	191315.4158
3268	0.0721909699	191290.0788
3269	0.07219516182	191288.7319
3270	0.0721898228	191283.3224
3271	0.07218344288	191264.7418
3272	0.07217674445	191258.7242
3273	0.07217593677	191258.0794
3274	0.07216806866	191248.6138
3275	0.07216405301	191246.1161
3276	0.07215726145	191234.9837
3277	0.07214259828	191227.7817
3278	0.07213355176	191221.0849
3279	0.07211620358	191195.4324
3280	0.07211616362	191192.6842
3281	0.07208151652	191184.6901
3282	0.07207049988	191180.2623
3283	0.07206107057	191146.1751
3284	0.07205124952	191136.454
3285	0.07204537751	191122.7528
3286	0.07204356046	191115.1478
3287	0.07203884285	191101.203
3288	0.07203156849	191095.8462
3289	0.07202715774	191091.0583
3290	0.07202348852	191085.5631
3291	0.07201509235	191063.8061
3292	0.07200517688	191037.3321
3293	0.07199350159	190999.0476
3294	0.07198186084	190984.4298
3295	0.07197955559	190983.6462
3296	0.07196233396	190958.7209
3297	0.0719652633	190954.7337
3298	0.07195976726	190940.963
3299	0.07195082353	190935.0338
3300	0.07194953511	190931.71
3301	0.07194827745	190926.82
3302	0.07194641208	190914.673
3303	0.07194184665	190910.4148
3304	0.07193152813	190885.6964
3305	0.07190949362	190871.9415
3306	0.07190921015	190870.2889
3307	0.07189381531	190853.3751
3308	0.07189074753	190841.5722
3309	0.07188861461	190820.7752
3310	0.0718841416	190810.4292
3311	0.07186115058	190798.4722
3312	0.07184805948	190776.712
3313	0.07184767493	190761.3053
3314	0.0718457109	190756.1868
3315	0.0718461073	190748.4273
3316	0.07184089761	190742.3141
3317	0.07183447397	190740.7532
3318	0.07182599666	190717.3808
3319	0.07179397717	190703.9532
3320	0.07179590293	190676.6499
3321	0.07178970188	190668.0396
3322	0.07177680694	190660.273
3323	0.07177187756	190632.7271
3324	0.07176757827	190615.8836
3325	0.07176501267	190604.4054
3326	0.07175994373	190557.168
3327	0.07174975802	190537.6889
3328	0.0717491385	190488.4842
3329	0.07174535935	190476.2815
3330	0.07173129967	190459.4577
3331	0.07171848632	190387.9552
3332	0.07171643297	190383.0212
3333	0.0717153883	190355.8417
3334	0.07171336879	190339.9953
3335	0.07170827356	190334.4894
3336	0.07170823908	190291.5253
3337	0.07169940526	190280.4615
3338	0.07169765499	190279.786
3339	0.07168539083	190267.4909
3340	0.0716820889	190252.5033
3341	0.07167299038	190248.4299
3342	0.07166234655	190240.9219
3343	0.07165820642	190231.9091
3344	0.07165570646	190224.4347
3345	0.07165573323	190220.4282
3346	0.07165039763	190210.7313
3347	0.07163850064	190206.0198
3348	0.07163062538	190201.9293
3349	0.07162626863	190201.1662
3350	0.07162116131	190187.6682
3351	0.0716179267	190064.3233
3352	0.07160219067	190060.0662
3353	0.07159800586	190045.2378
3354	0.07159769254	190022.6174
3355	0.07159676075	190015.6071
3356	0.07159351394	189998.316
3357	0.07158934466	189971.1677
3358	0.07158769405	189944.3746
3359	0.07158556416	189928.6204
3360	0.07158323029	189914.998
3361	0.07155597474	189905.0017
3362	0.07154524323	189884.2422
3363	0.07152763412	189874.8891
3364	0.07151358483	189863.6729
3365	0.07150285493	189825.8233
3366	0.07149220537	189817.0588
3367	0.0714767476	189795.5091
3368	0.07146993292	189786.0878
3369	0.07146286446	189754.4584
3370	0.07146172202	189675.5289
3371	0.07145667161	189660.606
3372	0.07144419066	189628.2647
3373	0.07143854856	189505.1915
3374	0.07143411716	189502.5491
3375	0.07143621594	189499.1404
3376	0.07143398676	189498.0273
3377	0.07142585772	189492.7547
3378	0.07141621296	189483.1351
3379	0.0714104661	189473.5051
3380	0.07140439074	189469.7815
3381	0.07140481302	189469.0912
3382	0.07140220599	189467.5385
3383	0.07138725875	189462.853
3384	0.07137477049	189436.8311
3385	0.07135355839	189426.4249
3386	0.07134764948	189405.5228
3387	0.07134303664	189394.5068
3388	0.07133156266	189370.6649
3389	0.07133078055	189370.2565
3390	0.07132336158	189365.3181
3391	0.07132123068	189363.9105
3392	0.07131654357	189352.843
3393	0.07131800652	189348.1321
3394	0.07131395515	189324.3933
3395	0.07130374942	189322.4401
3396	0.07130069573	189316.2818
3397	0.07130069553	189300.3551
3398	0.07129961599	189293.0939
3399	0.07129092579	189258.2935
3400	0.07128319349	189234.6873
3401	0.07128268446	189218.9604
3402	0.07126406083	189206.1731
3403	0.07123666345	189191.2327
3404	0.07122993519	189186.7454
3405	0.07122394854	189163.7287
3406	0.07122029417	189128.7349
3407	0.07122150631	189123.5753
3408	0.07120862236	189100.8271
3409	0.07117842847	189090.5561
3410	0.07115734611	189085.0044
3411	0.07115546669	189049.4182
3412	0.07114374891	188990.2561
3413	0.07113901176	188983.7134
3414	0.07113378158	188964.0915
3415	0.07112887	188956.0634
3416	0.07112489227	188949.6425
3417	0.07110956689	188930.2323
3418	0.07110860589	188920.3011
3419	0.07110584822	188909.7635
3420	0.07108636823	188899.5066
3421	0.07108402431	188886.9233
3422	0.07107696608	188870.8985
3423	0.07107740062	188870.3355
3424	0.07106519715	188843.0565
3425	0.07106201503	188834.7081
3426	0.07105785749	188831.6354
3427	0.07105967353	188813.756
3428	0.07105368966	188808.2966
3429	0.07104860571	188801.1109
3430	0.07104381712	188781.4136
3431	0.07103750195	188775.836
3432	0.07102720428	188755.6071
3433	0.0710261064	188754.6603
3434	0.07100250649	188726.3029
3435	0.07100048667	188703.8062
3436	0.07099794608	188692.1455
3437	0.07098973228	188681.4128
3438	0.07098595148	188672.4963
3439	0.07098362659	188662.7614
3440	0.07097352404	188629.4027
3441	0.07096258812	188600.6236
3442	0.07095921225	188562.6971
3443	0.07095776484	188562.091
3444	0.07094001316	188545.0506
3445	0.07093363853	188524.2236
3446	0.07092949286	188522.5901
3447	0.07091887443	188515.5933
3448	0.07091865225	188513.7755
3449	0.07091737124	188499.5811
3450	0.07090194863	188486.33
3451	0.07089168209	188480.8237
3452	0.07089154459	188467.9563
3453	0.0708885687	188435.2549
3454	0.07084992204	188398.9863
3455	0.0708350963	188390.5035
3456	0.07083242065	188364.7299
3457	0.07082650645	188357.1903
3458	0.07082653303	188356.5997
3459	0.07082609756	188355.9874
3460	0.07081734817	188333.5145
3461	0.07080432952	188327.7902
3462	0.07079929262	188319.9622
3463	0.07076966788	188293.8954
3464	0.07076764609	188251.7826
3465	0.0707651012	188243.346
3466	0.07076430869	188227.5928
3467	0.07076122384	188223.662
3468	0.07074999215	188217.6729
3469	0.07073739075	188213.994
3470	0.07072580465	188205.984
3471	0.07072289315	188203.8593
3472	0.07070893034	188183.2498
3473	0.07067695303	188173.1348
3474	0.07066421544	188162.377
3475	0.07065547183	188153.1907
3476	0.07065102625	188144.9097
3477	0.07064943542	188118.8084
3478	0.07064066677	188113.8649
3479	0.07063475554	188075.555
3480	0.07062217009	188069.0936
3481	0.07061226065	188057.5083
3482	0.07060301309	188048.1906
3483	0.07059651808	188029.6741
3484	0.07059263457	188017.8931
3485	0.07058904675	188015.6736
3486	0.07058899432	187998.192
3487	0.07058029411	187991.2853
3488	0.07057088123	187973.5475
3489	0.0705688256	187966.4632
3490	0.07056366307	187959.8671
3491	0.07056046	187955.4681
3492	0.0705510405	187939.117
3493	0.07054310287	187921.3484
3494	0.07052667499	187915.5174
3495	0.07052211665	187913.3424
3496	0.07050536159	187890.1895
3497	0.07049534995	187841.926
3498	0.07048911232	187821.5064
3499	0.07048762991	187751.9515
3500	0.07048662475	187716.4027
3501	0.0704802227	187710.0806
3502	0.07046573557	187703.3404
3503	0.07046592938	187700.589
3504	0.07046070583	187695.8074
3505	0.07045882014	187688.1527
3506	0.07045805143	187650.0552
3507	0.07044610695	187640.044
3508	0.07042735702	187634.5871
3509	0.07042283868	187630.8805
3510	0.07041633776	187623.9857
3511	0.07040028503	187616.3034
3512	0.07038345554	187604.1099
3513	0.07038216328	187602.5471
3514	0.07037225788	187567.9129
3515	0.07036948003	187564.7703
3516	0.07037275273	187560.6211
3517	0.0703605169	187544.589
3518	0.07035350042	187531.4738
3519	0.07035437541	187531.2825
3520	0.0703556894	187517.3376
3521	0.07034177949	187503.6219
3522	0.07034128483	187496.6381
3523	0.07032169424	187469.9659
3524	0.07031805912	187468.5123
3525	0.07031794894	187467.7302
3526	0.07030408724	187455.7735
3527	0.07029984866	187437.5243
3528	0.07029688207	187424.4984
3529	0.07029488745	187417.9246
3530	0.07027914246	187413.833
3531	0.07027607267	187399.8631
3532	0.07026542639	187387.9679
3533	0.0702591713	187378.005
3534	0.07022530337	187369.8457
3535	0.0702029804	187362.276
3536	0.07019977101	187355.1619
3537	0.07019970311	187327.2628
3538	0.07019632912	187318.9958
3539	0.07018982812	187295.061
3540	0.07017435284	187267.1038
3541	0.07015866202	187254.6821
3542	0.07015141348	187228.7446
3543	0.07014895413	187210.2778
3544	0.07014969673	187205.3363
3545	0.07013006063	187195.8334
3546	0.07012921414	187194.9153
3547	0.07012362431	187183.22
3548	0.0701173002	187176.8422
3549	0.07010555081	187170.5734
3550	0.07008441336	187152.4739
3551	0.07007741551	187147.0544
3552	0.07007418264	187127.9639
3553	0.07006078311	187037.6382
3554	0.07005216018	187033.3757
3555	0.07003056485	187023.8042
3556	0.07002988852	187023.2328
3557	0.07002388374	187013.7079
3558	0.07001133514	186997.0559
3559	0.06999762556	186972.8714
3560	0.06998926268	186967.1942
3561	0.06997042348	186948.7547
3562	0.06996604069	186942.4779
3563	0.06996055495	186928.2328
3564	0.06995823239	186923.3425
3565	0.06994215239	186915.2243
3566	0.06990928268	186871.3609
3567	0.06990835664	186851.2125
3568	0.06989849494	186841.7379
3569	0.06989586323	186833.9106
3570	0.06989434849	186829.86
3571	0.06988168413	186817.1302
3572	0.06986528473	186799.3757
3573	0.06985751091	186781.9096
3574	0.0698575741	186773.8594
3575	0.06985040942	186764.5417
3576	0.06984765361	186758.4702
3577	0.06984625179	186749.4436
3578	0.06984676267	186739.9208
3579	0.06983893471	186732.5401
3580	0.0698305064	186723.4261
3581	0.06982832568	186716.7828
3582	0.0698299	186705.7444
3583	0.06982578661	186703.9545
3584	0.06982506276	186671.5432
3585	0.06982321617	186635.6851
3586	0.06982364499	186631.6737
3587	0.06981734288	186628.5593
3588	0.06981240574	186618.7099
