bodyType,brand,color,engineDisplacement,enginePower,fuelType,mileage,modelDate,model_name,numberOfDoors,sell_id,vehicleTransmission,vendor,pts,gear,wheel,gearbox,price
внедорожник 5 дв.,VOLVO,синий,2.4,185,DIESEL,198997,2011,XC90,5.0,1102510677,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1137000
внедорожник 5 дв.,VOLVO,зелёный,2.9,272,GASOLINE,183835,2003,XC90,5.0,1102128340,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,420000
внедорожник 5 дв.,VOLVO,синий,2.5,210,GASOLINE,189000,2003,XC90,5.0,1102113610,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,499000
внедорожник 5 дв.,BMW,бежевый,4.8,355,GASOLINE,180000,2008,X5,5.0,1102593943,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1190000
внедорожник 5 дв.,BMW,чёрный,3.0,249,DIESEL,14000,2019,X7,5.0,1102532570,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,7770000
внедорожник 5 дв.,BMW,чёрный,3.0,306,GASOLINE,100950,2010,X6,5.0,1102176802,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1480000
купе,BMW,жёлтый,3.0,431,GASOLINE,66000,2014,M4,2.0,1101839171,ROBOT,EUROPEAN,1,REAR_DRIVE,LEFT,AMT,3300000
внедорожник 5 дв.,BMW,чёрный,4.4,555,GASOLINE,120000,2012,X5_M,5.0,1102385278,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1680000
внедорожник 5 дв.,BMW,коричневый,2.0,150,GASOLINE,176000,2011,X1,5.0,1102080146,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,705000
внедорожник 5 дв.,BMW,серый,3.0,510,GASOLINE,6662,2019,X4_M,5.0,1102048902,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,5900000
внедорожник 5 дв.,BMW,серый,2.0,245,GASOLINE,95000,2013,X3,5.0,1101931459,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,1244000
внедорожник 5 дв.,BMW,белый,4.4,450,GASOLINE,124060,2014,X6,5.0,1101510514,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2850000
внедорожник 5 дв.,BMW,красный,3.0,306,GASOLINE,116000,2009,X6,5.0,1101468805,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1085000
внедорожник 5 дв.,BMW,белый,1.5,140,GASOLINE,24733,2017,X1,5.0,1102421688,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1885000
внедорожник 5 дв.,BMW,коричневый,2.0,190,DIESEL,108616,2014,X3,5.0,1101981310,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1668000
внедорожник 5 дв.,BMW,синий,2.0,245,GASOLINE,49874,2017,X4,5.0,1102483760,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2750000
внедорожник 5 дв.,BMW,серебристый,2.0,150,DIESEL,4308,2019,X1,5.0,1102476476,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2599000
внедорожник 5 дв.,BMW,синий,4.4,555,GASOLINE,108500,2012,X5_M,5.0,1102605167,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1680000
седан,BMW,серый,4.4,600,GASOLINE,43000,2018,M5,4.0,1102442027,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,6400000
внедорожник 5 дв.,BMW,белый,2.0,177,DIESEL,147701,2010,X3,5.0,1102573384,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,880000
седан,BMW,чёрный,3.0,320,DIESEL,71605,2018,7ER,4.0,1102048903,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3699700
внедорожник 5 дв.,BMW,чёрный,3.0,306,GASOLINE,73809,2013,X6,5.0,1102194717,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2035000
внедорожник 5 дв.,BMW,белый,4.4,530,GASOLINE,10302,2020,X5,5.0,1102150456,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,7755000
седан,BMW,серый,4.4,625,GASOLINE,26,2021,M5,4.0,1102717118,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,10945500
седан,BMW,серый,2.0,258,GASOLINE,122055,2016,7ER,4.0,1102056592,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,2620000
хэтчбек 5 дв.,BMW,чёрный,2.0,136,GASOLINE,119000,2011,1ER,5.0,1102592440,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,620000
хэтчбек 5 дв.,BMW,оранжевый,1.6,136,GASOLINE,109650,2012,1ER,5.0,1102480698,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,740000
внедорожник 5 дв.,BMW,синий,2.0,190,DIESEL,38000,2018,X3,5.0,1102684182,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3180000
внедорожник 5 дв.,BMW,серый,3.0,249,DIESEL,73510,2017,X5,5.0,1102482987,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3430000
седан,BMW,чёрный,2.0,190,DIESEL,13500,2019,5ER,4.0,1102440348,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2364000
хэтчбек 5 дв.,BMW,белый,1.5,136,GASOLINE,73000,2015,1ER,5.0,1101967092,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1025000
седан,BMW,белый,2.0,245,GASOLINE,134092,2012,5ER,4.0,1102299177,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1099000
внедорожник 5 дв.,BMW,голубой,4.4,575,GASOLINE,111665,2016,X6_M,5.0,1102421691,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3941000
седан,BMW,чёрный,2.0,184,GASOLINE,219102,2018,5ER,4.0,1101765105,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1799000
внедорожник 5 дв.,BMW,белый,2.0,245,GASOLINE,90122,2015,X3,5.0,1102057148,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1719000
хэтчбек 5 дв.,BMW,чёрный,2.0,177,DIESEL,215564,2008,1ER,5.0,1102712852,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,517000
внедорожник 5 дв.,BMW,белый,3.0,249,DIESEL,25122,2019,X5,5.0,1102028524,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,5470000
внедорожник 5 дв.,BMW,серебристый,3.0,249,DIESEL,110039,2014,X6,5.0,1102129209,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2850000
внедорожник 5 дв.,BMW,чёрный,3.0,313,DIESEL,51236,2018,X6,5.0,1102454838,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4220000
внедорожник 5 дв.,BMW,синий,3.0,306,GASOLINE,106206,2011,X6,5.0,1102622383,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1600000
внедорожник 5 дв.,NISSAN,белый,1.6,190,GASOLINE,102000,2013,JUKE,5.0,1102366013,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,850000
хэтчбек 5 дв.,NISSAN,серебристый,1.6,110,GASOLINE,145000,2007,NOTE,5.0,1102188234,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,399999
седан,NISSAN,синий,1.6,110,GASOLINE,115700,2011,TIIDA,4.0,1102184669,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,470000
внедорожник 5 дв.,NISSAN,чёрный,2.0,141,GASOLINE,107000,2010,X_TRAIL,5.0,1101346714,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,764000
внедорожник 5 дв.,NISSAN,серый,3.0,160,DIESEL,156966,2008,PATROL,5.0,1102381668,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,920000
седан,NISSAN,серебристый,1.6,107,GASOLINE,74000,2012,ALMERA_CLASSIC,4.0,1101746369,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,339000
внедорожник 5 дв.,NISSAN,чёрный,2.0,135,GASOLINE,84767,2015,TERRANO,5.0,1102150733,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,688000
внедорожник 5 дв.,NISSAN,чёрный,2.0,141,GASOLINE,132510,2013,X_TRAIL,5.0,1102669018,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,825000
хэтчбек 5 дв.,NISSAN,коричневый,1.6,117,GASOLINE,64913,2015,TIIDA,5.0,1102033461,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,710000
внедорожник 5 дв.,NISSAN,чёрный,3.0,160,DIESEL,132992,2008,PATROL,5.0,1102474601,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1017000
внедорожник 5 дв.,NISSAN,белый,2.0,144,GASOLINE,54918,2014,QASHQAI,5.0,1102129044,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1124000
седан,NISSAN,белый,2.5,173,GASOLINE,107000,2014,TEANA,4.0,1102061987,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,829000
внедорожник 5 дв.,NISSAN,бежевый,2.0,141,GASOLINE,84954,2013,QASHQAI,5.0,1102125958,VARIATOR,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,CVT,685000
внедорожник 5 дв.,NISSAN,белый,2.0,141,GASOLINE,143500,2014,X_TRAIL,5.0,1102421043,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,950000
внедорожник 5 дв.,NISSAN,белый,2.5,171,GASOLINE,22203,2019,X_TRAIL,5.0,1102622384,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,2159000
седан,NISSAN,серебристый,1.5,98,GASOLINE,187000,2004,ALMERA,4.0,1102288022,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,200000
внедорожник 5 дв.,NISSAN,бежевый,1.6,102,GASOLINE,79219,2014,TERRANO,5.0,1102533339,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,730000
внедорожник 5 дв.,NISSAN,серебристый,2.5,169,GASOLINE,159858,2008,X_TRAIL,5.0,1101926757,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,699000
внедорожник 5 дв.,NISSAN,чёрный,2.5,190,DIESEL,99250,2013,PATHFINDER,5.0,1101891676,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1195000
внедорожник 5 дв.,NISSAN,чёрный,2.5,190,DIESEL,93327,2013,PATHFINDER,5.0,1102584529,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,1390000
седан,NISSAN,чёрный,2.0,136,GASOLINE,142000,2007,TEANA,4.0,1102598617,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,449000
пикап двойная кабина,NISSAN,белый,3.0,231,DIESEL,189180,2010,NAVARA,4.0,1102588968,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1435000
внедорожник 5 дв.,NISSAN,чёрный,2.0,144,GASOLINE,121500,2014,QASHQAI,5.0,1102598251,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,1200000
внедорожник 5 дв.,NISSAN,белый,1.6,117,GASOLINE,97000,2011,JUKE,5.0,1101573394,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,614000
внедорожник 5 дв.,NISSAN,серый,3.5,249,GASOLINE,137135,2014,PATHFINDER,5.0,1102621566,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1530000
внедорожник 5 дв.,NISSAN,чёрный,2.5,174,DIESEL,140000,2008,PATHFINDER,5.0,1102537832,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,879000
внедорожник 5 дв.,NISSAN,синий,1.2,115,GASOLINE,46691,2015,QASHQAI,5.0,1102541349,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,900000
внедорожник 5 дв.,NISSAN,чёрный,2.0,150,DIESEL,132967,2013,X_TRAIL,5.0,1102630204,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1097000
внедорожник 5 дв.,NISSAN,серебристый,2.0,141,GASOLINE,175449,2008,X_TRAIL,5.0,1102706507,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,629000
внедорожник 5 дв.,NISSAN,белый,2.0,144,GASOLINE,170689,2014,QASHQAI,5.0,1102202691,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,870000
хэтчбек 5 дв.,NISSAN,серебристый,1.6,117,GASOLINE,130115,2015,TIIDA,5.0,1102516943,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,650000
внедорожник 5 дв.,NISSAN,красный,1.2,115,GASOLINE,55738,2015,QASHQAI,5.0,1102703798,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,979000
внедорожник 5 дв.,NISSAN,красный,2.0,144,GASOLINE,9990,2019,QASHQAI,5.0,1102252769,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,1690000
внедорожник 5 дв.,NISSAN,красный,2.0,144,GASOLINE,68000,2015,QASHQAI,5.0,1102180782,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1140000
хэтчбек 5 дв.,NISSAN,чёрный,1.2,80,GASOLINE,118150,2006,MICRA,5.0,1102330316,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,313000
внедорожник 5 дв.,NISSAN,серый,2.0,141,GASOLINE,100517,2011,QASHQAI_PLUS_2,5.0,1102465492,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,784000
внедорожник 5 дв.,NISSAN,чёрный,2.0,141,GASOLINE,122000,2014,X_TRAIL,5.0,1102471753,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1099000
внедорожник 5 дв.,INFINITI,чёрный,5.6,405,GASOLINE,12500,2019,QX80,5.0,1102442084,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,5375000
внедорожник 5 дв.,INFINITI,чёрный,3.5,265,GASOLINE,265000,2012,JX,5.0,1102317281,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1790000
внедорожник 5 дв.,INFINITI,белый,3.7,333,GASOLINE,97990,2014,QX70,5.0,1102688505,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1990000
внедорожник 5 дв.,INFINITI,белый,5.6,405,GASOLINE,169000,2011,QX56,5.0,1102668070,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1485000
внедорожник 5 дв.,INFINITI,чёрный,5.6,405,GASOLINE,115066,2016,QX80,5.0,1101950975,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2540000
внедорожник 5 дв.,INFINITI,чёрный,5.6,405,GASOLINE,88629,2017,QX80,5.0,1102129221,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2999000
внедорожник 5 дв.,INFINITI,белый,3.7,333,GASOLINE,110263,2013,QX70,5.0,1101962652,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1565000
внедорожник 5 дв.,INFINITI,чёрный,3.5,307,GASOLINE,161000,2009,FX,5.0,1102360130,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1125000
внедорожник 5 дв.,INFINITI,чёрный,5.6,405,GASOLINE,135003,2015,QX80,5.0,1102584532,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2740000
внедорожник 5 дв.,INFINITI,чёрный,3.5,280,GASOLINE,191757,2007,FX,5.0,1102534654,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,750000
внедорожник 5 дв.,INFINITI,чёрный,3.7,333,GASOLINE,95897,2014,QX70,5.0,1102632955,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1861000
внедорожник 5 дв.,INFINITI,синий,5.6,405,GASOLINE,104000,2015,QX80,5.0,1102261593,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2400000
седан,INFINITI,белый,3.7,333,GASOLINE,171000,2011,M,4.0,1102484813,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,990000
седан,INFINITI,белый,2.5,222,GASOLINE,208704,2011,G35,4.0,1102616067,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,910000
внедорожник 5 дв.,INFINITI,чёрный,5.6,405,GASOLINE,102982,2017,QX80,5.0,1102534649,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,3315000
внедорожник 5 дв.,INFINITI,чёрный,3.7,333,GASOLINE,177268,2014,QX70,5.0,1102703622,AUTOMATIC,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,AT,1578000
внедорожник 5 дв.,INFINITI,белый,5.0,420,GASOLINE,37000,2013,FX,5.0,1102554349,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1995000
седан,INFINITI,серый,2.0,211,GASOLINE,75964,2016,Q50,4.0,1102499272,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,1767000
седан,INFINITI,чёрный,2.5,221,GASOLINE,57678,2016,Q70,4.0,1102497980,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,1825000
внедорожник 5 дв.,INFINITI,бежевый,5.6,405,GASOLINE,11800,2019,QX80,5.0,1102369964,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,5098000
внедорожник 5 дв.,INFINITI,чёрный,3.7,333,GASOLINE,178000,2012,FX,5.0,1102311780,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1415000
седан,INFINITI,серый,2.0,211,GASOLINE,113000,2014,Q50,4.0,1102560490,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,1330000
внедорожник 5 дв.,INFINITI,чёрный,3.0,238,DIESEL,40900,2016,QX70,5.0,1102621945,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2550000
внедорожник 5 дв.,INFINITI,белый,2.0,272,GASOLINE,15800,2018,QX50,5.0,1102455405,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,2680000
внедорожник 5 дв.,INFINITI,коричневый,3.5,307,GASOLINE,191974,2008,FX,5.0,1101584219,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1390000
внедорожник 5 дв.,INFINITI,чёрный,5.6,405,GASOLINE,46094,2018,QX80,5.0,1102702076,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,4587000
внедорожник 5 дв.,INFINITI,серый,3.5,280,GASOLINE,162000,2006,FX,5.0,1102702293,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,719000
внедорожник 5 дв.,INFINITI,чёрный,3.5,262,GASOLINE,116285,2016,QX60,5.0,1102710709,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,2097000
купе,INFINITI,чёрный,3.7,333,GASOLINE,76612,2008,G35,2.0,1102701019,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,1247000
внедорожник 5 дв.,INFINITI,чёрный,5.6,405,GASOLINE,150825,2014,QX80,5.0,1102210650,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2198000
внедорожник 5 дв.,INFINITI,чёрный,5.6,320,GASOLINE,125000,2006,QX56,5.0,1101757943,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,799000
седан,INFINITI,чёрный,3.7,333,GASOLINE,114518,2013,M,4.0,1102518244,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1226000
седан,INFINITI,синий,2.5,221,GASOLINE,71000,2016,Q70,4.0,1102477939,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,1789000
седан,INFINITI,белый,2.0,211,GASOLINE,103171,2017,Q50,4.0,1102558302,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,1662000
седан,INFINITI,чёрный,3.7,333,GASOLINE,170268,2014,Q70,4.0,1102472479,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1248000
внедорожник 5 дв.,INFINITI,пурпурный,3.5,262,GASOLINE,74808,2014,QX60,5.0,1102719343,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1248000
купе,INFINITI,серый,3.7,333,GASOLINE,278036,2008,G35,2.0,1102116067,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,759000
седан,MERCEDES,серый,2.0,381,GASOLINE,27000,2017,CLA_KLASSE_AMG,4.0,1102075663,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,2850000
минивэн l,MERCEDES,синий,2.1,163,DIESEL,62000,2016,V_KLASSE,5.0,1102404202,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3899000
седан long,MERCEDES,чёрный,3.0,367,GASOLINE,60025,2017,S_KLASSE,4.0,1102353683,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,5500000
внедорожник 5 дв.,MERCEDES,чёрный,5.5,388,GASOLINE,168600,2011,G_KLASSE,5.0,1101402173,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2800000
минивэн xl,MERCEDES,чёрный,2.1,190,DIESEL,208,2020,V_KLASSE,5.0,1102466355,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,20330000
седан,MERCEDES,белый,1.8,184,GASOLINE,117000,2012,E_KLASSE,4.0,1102598745,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1179000
седан,MERCEDES,серый,4.7,435,GASOLINE,107299,2013,S_KLASSE,4.0,1102700432,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1599000
купе-хардтоп,MERCEDES,чёрный,6.2,525,GASOLINE,106000,2007,CL_KLASSE_AMG,2.0,1101651928,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1300000
седан,MERCEDES,белый,2.9,340,DIESEL,21361,2018,CLS_KLASSE,4.0,1102313989,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4700000
седан,MERCEDES,чёрный,1.8,156,GASOLINE,98206,2012,C_KLASSE,4.0,1101989136,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,949000
седан long,MERCEDES,белый,5.5,585,GASOLINE,21974,2015,S_KLASSE_AMG,4.0,1102506772,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4500000
седан,MERCEDES,чёрный,3.5,272,GASOLINE,108000,2008,S_KLASSE,4.0,1102296950,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,895000
внедорожник 5 дв.,MERCEDES,чёрный,3.0,333,GASOLINE,68125,2015,M_KLASSE,5.0,1102343452,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2352250
седан,MERCEDES,белый,5.5,585,GASOLINE,125000,2014,CLS_KLASSE_AMG,4.0,1102331721,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,3450000
седан,MERCEDES,белый,1.6,156,GASOLINE,117346,2014,CLA_KLASSE,4.0,1102510037,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1170000
седан,MERCEDES,серый,2.9,249,DIESEL,45000,2018,CLS_KLASSE,4.0,1102624950,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4500000
внедорожник 5 дв.,MERCEDES,белый,4.7,435,GASOLINE,118101,2013,GL_KLASSE,5.0,1102128424,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2149000
внедорожник 5 дв.,MERCEDES,серый,5.5,571,GASOLINE,41000,2017,G_KLASSE_AMG,5.0,1102610447,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,8350000
внедорожник 5 дв.,MERCEDES,чёрный,2.1,170,DIESEL,100000,2009,GLK_KLASSE,5.0,1102661129,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,965000
седан,MERCEDES,серый,1.3,150,GASOLINE,10500,2020,CLA_KLASSE,4.0,1102325595,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,2650000
внедорожник 5 дв.,MERCEDES,белый,4.7,435,GASOLINE,135000,2012,GL_KLASSE,5.0,1102370993,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2165000
внедорожник 5 дв.,MERCEDES,белый,3.0,333,GASOLINE,90500,2014,GL_KLASSE,5.0,1102177126,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2675000
седан,MERCEDES,чёрный,3.5,249,GASOLINE,92115,2014,E_KLASSE,4.0,1102369806,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1699000
внедорожник 5 дв.,MERCEDES,чёрный,3.0,367,GASOLINE,17,2020,GLE_KLASSE,5.0,1102003612,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,6800000
внедорожник 5 дв.,MERCEDES,чёрный,2.9,249,DIESEL,33,2020,G_KLASSE,5.0,1102141456,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,12350000
минивэн xl,MERCEDES,чёрный,2.1,190,DIESEL,1,2020,V_KLASSE,5.0,1100237446,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,23400000
внедорожник 5 дв.,MERCEDES,белый,2.1,170,DIESEL,74000,2015,GLK_KLASSE,5.0,1102661799,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1715000
внедорожник 5 дв.,MERCEDES,чёрный,3.0,245,DIESEL,120000,2017,G_KLASSE,5.0,1101955588,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4769000
седан,MERCEDES,серый,2.5,204,GASOLINE,237000,2007,E_KLASSE,4.0,1102470153,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,521000
